2019年07月09日 13:40,颜色分类:米白色尺码:36,鞋帮高度：鞋底四五公分厚 鞋底材质：鞋底特别轻，特别软，还透气，穿过最好穿的老爹鞋 舒适度：一点都不磨脚 风格：同事买了两双，觉得很好看，就买啦 
2019年08月10日 17:06,颜色分类:黑色尺码:37,收到货了 满意 点赞
2019年08月19日 09:41,颜色分类:黑色尺码:40,很舒服！第二双了！赞赞赞赞
2019年08月09日 11:31,颜色分类:黑色尺码:39,舒服，很舒服，买了第二双了
2019年08月19日 08:40,颜色分类:粉红色尺码:38,好喜欢呀 很舒服
2019年08月17日 11:58,颜色分类:粉红色尺码:37,特别舒服很喜欢
2019年08月16日 16:22,颜色分类:粉红色尺码:37,鞋穿的好舒服哦 喜欢
2019年07月30日 11:58,颜色分类:黑色尺码:37,一直很喜欢的一家店
2019年07月28日 14:04,颜色分类:粉红色尺码:39,好极了，老客户了。
2019年08月14日 17:10,颜色分类:粉红色尺码:36,炒鸡喜欢😍
2019年08月03日 16:08,颜色分类:黑色尺码:38,非常好看～！喜欢喜欢！
2019年08月11日 15:55,颜色分类:黑色尺码:37,质量好，穿着舒服
2019年07月30日 10:24,颜色分类:黑色尺码:38,穿着挺舒服的，好评
2019年08月02日 11:05,颜色分类:黑色尺码:36,值得回购的好鞋！
2019年08月19日 17:15,颜色分类:米白色尺码:37,百搭款，非常喜欢
2019年08月09日 08:33,颜色分类:米白色尺码:35,一如既往的满意
2019年06月26日 10:31,,"评价方未及时做出评价,系统默认好评!"
2019年07月30日 16:16,颜色分类:粉红色尺码:39,鞋很美的呢👌😍
2019年08月12日 08:25,颜色分类:粉红色尺码:37,鞋子质量很好，很喜欢
2019年07月28日 15:06,颜色分类:米白色尺码:39,好的，买了几次了
2019年08月03日 23:00,颜色分类:黑色尺码:38,质量很好，老顾客了
2019年08月08日 20:17,颜色分类:米白色尺码:36,透气舒服，喜欢
2019年08月11日 10:53,颜色分类:粉红色尺码:38,超好看 喜欢
2019年08月08日 12:35,颜色分类:粉红色尺码:37,很好看很舒服
2019年08月14日 11:36,颜色分类:黑色尺码:36,很好 很舒服呢
2019年08月09日 16:46,颜色分类:米白色尺码:38,非常好不错
2019年08月12日 13:10,颜色分类:粉红色尺码:37,还不错，舒服
2019年08月11日 14:55,颜色分类:粉红色尺码:36,很好看喜欢
2019年08月05日 21:12,颜色分类:粉红色尺码:37,速度快好賣家
2019年08月14日 10:38,颜色分类:粉红色尺码:38,宝贝收到了，发货及时，物流快，服务好，推荐买，会回购
2019年07月23日 16:52,,"评价方未及时做出评价,系统默认好评!"
2019年08月09日 21:46,颜色分类:粉红色尺码:38,一如既往的好
2019年08月18日 16:23,颜色分类:米白色尺码:38,一如既往的好。
2019年07月30日 14:56,颜色分类:米白色尺码:38,鞋子很好看，喜欢
2019年08月20日 08:22,颜色分类:米白色尺码:36,非常喜欢，第二次购买了。
2019年08月15日 14:05,颜色分类:粉红色尺码:38,舒服、好评
2019年08月14日 14:53,颜色分类:粉红色尺码:37,舒服~好评~
2019年08月03日 10:27,颜色分类:粉红色尺码:38,完美欧耶
2019年07月28日 17:42,颜色分类:粉红色尺码:38,好评 喜欢
2019年08月09日 13:11,颜色分类:粉红色尺码:37,不错的，五分！
2019年08月09日 10:12,颜色分类:米白色尺码:40,真的太好穿啦 物流超级快
2019年08月16日 14:41,颜色分类:粉红色尺码:37,特别漂亮
2019年08月10日 19:53,颜色分类:黑色尺码:40,非常不错
2019年08月17日 18:43,颜色分类:粉红色尺码:38,穿的很舒适
2019年08月10日 19:51,颜色分类:米白色尺码:36,超级好看！
2019年08月10日 11:22,颜色分类:粉红色尺码:38,鞋很舒服
2019年08月06日 16:53,颜色分类:粉红色尺码:36,特别满意
2019年08月08日 21:34,颜色分类:粉红色尺码:36,鞋子不错，赞👍
2019年08月18日 14:50,颜色分类:黑色尺码:39,在他家买过很多鞋了，好评！
2019年08月10日 14:50,颜色分类:米白色尺码:35,宝贝收到了，质量很好，非常喜欢，客服态度好，物流快，下次还回来的
2019年07月13日 23:54,颜色分类:粉红色尺码:37,鞋子收到，很满意! 粉色非常漂亮，鞋底防滑又透气，锻炼和旅游都是最佳首选，鞋带系紧后可以不再系，鞋帮口是松紧的，直接穿就行很方便，鞋码也很标准。5分好评! 请大家放心购买。
2019年08月13日 18:21,颜色分类:粉红色尺码:38,还可以吧
2019年07月07日 21:22,颜色分类:米白色尺码:39,鞋帮高度：合适 鞋底材质：很柔软 舒适度：网面有点硬需要穿船袜但不磨脚 风格：百搭颜色也好看挺耐脏的 
2019年08月13日 22:24,颜色分类:粉红色尺码:38,好评！好评！第二次购买了！ 
2019年08月11日 11:11,颜色分类:粉红色尺码:36,超好看，好穿又耐穿，喜欢
2019年08月11日 22:13,颜色分类:黑色尺码:36,挺好看，喜欢，大爱😘
2019年07月30日 15:51,颜色分类:黑色尺码:37,很喜欢，非常舒服。
2019年08月20日 16:26,颜色分类:粉红色尺码:38,店铺死粉签到
2019年08月05日 15:58,颜色分类:粉红色尺码:37,非常喜欢。一直信赖的店铺
2019年06月29日 12:44,颜色分类:米白色尺码:39,鞋子收到就试穿了，上脚很舒适，样式美观时尚，走路轻便，不累脚，买的米白色颜色百搭，好配衣服，物美价廉，非常满意。
2019年07月19日 17:45,颜色分类:粉红色尺码:37,好看，穿着舒服，码子正！！我的天呐，太好看了，以后会再来买的 它的鞋垫真的超软，还送了袜子等等小东西，哈哈开心❤
2019年08月05日 15:15,颜色分类:米白色尺码:35,很不错，下次再买
2019年08月19日 20:06,颜色分类:黑色尺码:36,很满意，五星好评
2019年09月06日 17:17,颜色分类:米白色尺码:39,鞋子收到了，物流很快，非常满意
2019年08月15日 12:12,颜色分类:粉红色尺码:35,今天收到啦！不错
2019年07月10日 09:38,颜色分类:黑色尺码:37,买的黑色，尺码准，鞋子穿着特别舒服，一点不累脚，网面透气，夏天穿也不热，准备再买一双浅色的。
2019年07月20日 06:57,颜色分类:黑色尺码:39,老顾客，之前买的粉色穿着很舒服，看着现在降价促销又抓紧时间补了双黑色的，黑色显的脚更秀气哦！很是好穿，不累脚又透气还增高，主要鞋底子还很是赖磨。喜欢！喜欢！以后鞋子就选你家的了。
2019年07月28日 13:38,颜色分类:黑色尺码:38,很好，很喜欢，买她家好几款了
2019年07月29日 14:31,颜色分类:粉红色尺码:35,质量不错，性价比高
2019年08月11日 19:44,颜色分类:粉红色尺码:36,好评，值得买
2019年08月05日 15:12,颜色分类:粉红色尺码:38,很好看，喜欢
2019年07月30日 19:10,颜色分类:粉红色尺码:38,经常买了，不错
2019年08月09日 00:14,颜色分类:粉红色尺码:37,特别好，赞
2019年08月07日 11:31,颜色分类:米白色尺码:40,很好，很舒服
2019年07月14日 11:20,颜色分类:粉红色尺码:39,鞋帮高度：合适 鞋底材质：软，走路没有声音  舒适度：舒服 不夹脚  风格：老爹鞋 
2019年07月27日 17:28,颜色分类:粉红色尺码:36,很满意，码数刚刚好，之前害怕粉色不好搭衣服，拿到了后觉得这个颜色看着很舒服，夏天穿合适，还送了一下小东西，总之这个价格性价比挺高的
2019年08月01日 12:34,颜色分类:米白色尺码:38,质量非常好
2019年07月18日 10:57,颜色分类:粉红色尺码:35,太满意了，满意的不得了！鞋型正，颜色也正，显脚白！照片没经过任何滤镜，原相机，所以图片色没有色差问题，就是光度有些暗，实际要再鲜亮一些。粉色嫩嫩的。本来刚拍下就看中了另一款鞋，想着这个到货了如果不是特别喜欢就退了，结果上脚一看舍不得退了，码数也特合适，那就不差多一双休闲运动鞋了！物流也非常给力，快到我差异，哈哈，反正都非常非常满意啦！谢谢卖家！！全五星
2019年07月28日 13:38,颜色分类:黑色尺码:39,质量很好
2019年07月05日 13:59,颜色分类:粉红色尺码:36,标准码舒适合脚大起时尚透气是夏季爱美的女士首选！
2019年07月25日 08:38,颜色分类:黑色尺码:40,舒适度：鞋子舒服，前面买了两双，感觉号有点大一码，这次给老公买了一双40的，他平时穿41，刚好，哈哈。这次拍的同一款，花纹有点变化，不过也很好看啦。 
2019年04月19日 19:04,颜色分类:粉红色尺码:37,【鞋子质量不错，全透气网的，一点不捂脚，尺码正常很合脚，鞋底很轻很软，版型不错，有需要还会回购的，对鞋子很满意！】
2019年07月03日 22:38,颜色分类:粉红色尺码:36,舒适度：不磨脚 风格：鞋子款式很棒，是运动的透气的那种，穿一天也不捂脚，颜色粉粉的也很适合夏天这个季节，穿着非常舒服 
2019年08月14日 08:34,颜色分类:粉红色尺码:36,物流很快，质量很好，非常喜欢
2019年07月21日 08:35,颜色分类:米白色尺码:35,超级舒服  但是看起来显脚大  不过还能接受  百搭呦 喜欢的朋友赶紧下单吧
2019年07月21日 11:41,颜色分类:粉红色尺码:37,很舒适，自己喜欢的颜色，夏天秋天搭配裙子裤子都可以，鞋底很软很轻便，走路舒适，店家还送了袜子还有后跟贴，推荐购买哈！
2019年07月06日 15:24,颜色分类:粉红色尺码:38,鞋帮高度：刚刚好 显高 鞋底材质：很软 逛街开车什么的都可以 舒适度：不磨脚不夹脚 风格：很喜欢 穿牛仔长裤短裤短裙都能搭配 
2019年06月30日 14:54,颜色分类:粉红色尺码:36,鞋子很显嫩，穿上满满的少女感！！超级喜欢  运动风   而且鞋底也很软      不是那种硬梆梆的    很满意啦
2019年08月10日 12:39,颜色分类:粉红色尺码:38,大爱
2019年07月02日 17:18,颜色分类:粉红色尺码:37,鞋帮高度，刚刚好，是我喜欢这种类型的， 穿着非常舒服，底很轻盈，属于百搭型，穿牛仔裤可以搭，裙子也一样，关键是逛街一天，不累。已经是第二次在这家店购买啦。 
2019年07月17日 11:12,颜色分类:粉红色尺码:34,因为最近下雨，不想把脚弄脏，又不想穿其他的鞋子，买了这双网鞋真是很不错，凉爽，又保护脚。粉色很夏天。好评好评
2019年08月20日 21:53,颜色分类:黑色尺码:38,好评，喜欢
2019年08月10日 18:48,颜色分类:米白色尺码:34,满意，喜欢
2019年07月20日 07:23,颜色分类:粉红色尺码:37,鞋帮高度：合适 鞋底材质：软，不硌脚 舒适度：不磨脚 风格：是我喜欢的风格，颜色与款式与图片相符 
2019年08月15日 20:09,颜色分类:粉红色尺码:34,物美价廉
2019年08月08日 01:06,颜色分类:粉红色尺码:36,非常喜欢
2019年08月01日 07:15,颜色分类:粉红色尺码:37,值得购买
2019年07月07日 13:49,颜色分类:米白色尺码:34,第二次买了，穿了几次才来评的，和第一双一样漂亮，质量没的说物流给力，卖家服务态度很好，5分下次还会继续
2019年07月05日 10:58,颜色分类:粉红色尺码:38,鞋子收到了，穿着很轻，大小合适。皮粉这个颜色，旧旧的粉，也很低调。正合我意。
2019年07月04日 08:47,颜色分类:黑色尺码:37,鞋帮高度：高度适合，不挤脚 鞋底材质：鞋底很软，不硌脚 舒适度：鞋子超级舒服，穿着一点也不累 风格：是我喜欢的风格，超好看 
2019年06月29日 19:28,颜色分类:粉红色尺码:39,终于收到我需要 宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题 他都不觉得烦，都会认真回答我
2019年07月27日 19:29,颜色分类:黑色尺码:38,鞋子很好，款式好看，价格便宜，鞋底好软，走路舒服轻便！还会回购，放心购买
2019年05月20日 10:27,颜色分类:粉红色尺码:40,良心评价，穿了两天来评价的，鞋子透气不捂脚，鞋底很软，穿着一点不累脚，性价比超高！还在观望的小伙伴们，不要犹豫啦！
2019年05月08日 14:39,颜色分类:粉红色尺码:40,鞋子很快收到，包裹很严实，没有破损，本人脚宽胖，试穿了一下，感觉舒适，不夹脚，鞋子超轻，走起来路来，清爽透气，值这个价位，若需要，不防考虑考虑，是良心商家！
2019年06月29日 16:42,颜色分类:米白色尺码:37,很好看的鞋子，鞋子的样式我很满意，穿着也很舒适，尺码刚刚好，也很透气，满意
2019年07月27日 14:01,颜色分类:粉红色尺码:39,鞋帮高度：适中，不会硌脚 鞋底材质：软软的，很透气 舒适度：码数标准，一般我都穿39码的 风格：ins网红老爹鞋风格，很喜欢的颜色！ 
2019年07月08日 11:31,颜色分类:米白色尺码:37,"鞋帮高度：非常合适，有点增高还不至于穿着太累，完美的高度 舒适度：非常舒服，穿着逛一天也不累 风格：时尚style,超级好好看 非常棒的一次购物，开心开心 "
2019年07月12日 13:47,颜色分类:粉红色尺码:37,这是第二双，第一双穿着舒服又好看，赶紧下手买第二双，一分钱一分货，50几元的那些跟这个就是没法比，邻居还要双接着拍。
2019年07月12日 13:44,颜色分类:粉红色尺码:34,鞋子真的很好看，很粉嫩，显脚瘦，运动鞋还百搭。穿裙子也可以，非常nice！
2019年06月29日 17:33,颜色分类:粉红色尺码:39,鞋子收到了，质量很好穿上很舒服很凉快，鞋底防滑大底，走路不累脚，鞋码标准，颜色淡雅很漂亮很满意
2019年05月04日 10:53,颜色分类:米白色尺码:35,物流很快，昨天下午下单的，今天十点多就收到了，鞋子非常好看，穿起来很舒适透气，夏天选它绝对没错了😎😎
2019年07月16日 16:28,颜色分类:粉红色尺码:37,很不错，样子也很好看，比较时尚，粉色很清纯，推荐购买。网眼设计，夏天很清爽呀。
2019年07月16日 10:37,颜色分类:米白色尺码:35,鞋帮高度：合适 鞋底材质：舒适，走路不累脚，厚底，显腿长 舒适度：听宽松的，关键是透气 风格：休闲风 
2019年05月07日 09:57,颜色分类:米白色尺码:37,质量可以 上脚舒服轻盈 这个价格买物有所值 鞋子偏大半码 推荐购买哦
2019年07月11日 11:52,颜色分类:粉红色尺码:38,鞋帮高度：高度正好. 鞋底材质：鞋底软度适中、不硌脚 舒适度：不夹脚不磨脚.真的很舒服 风格：颜色款式是我喜欢的！ 
2019年07月04日 10:51,颜色分类:粉红色尺码:38,鞋子收到了，穿着很舒服，颜色款式很漂亮，女儿很喜欢。
